fm_id,id,name,vintageYear,regions,sectors,strategies,fundSize.amount,fundSize.currency,targetFundSize.amount,targetFundSize.currency
6547,41921,ICG North American Private Debt Fund II,2018.0,North America,Diversified,Mezzanine / Debt,1350000000.0,USD,1000000000.0,USD
6547,42176,ICG Strategic Equity Fund III,2019.0,North America,Diversified,Secondaries,2410000000.0,USD,1600000000.0,USD
6547,42176,ICG Strategic Equity Fund III,2019.0,Western Europe,Diversified,Secondaries,2410000000.0,USD,1600000000.0,USD
6547,43668,ICG North American Private Debt Fund I,2014.0,North America,Diversified,Mezzanine / Debt,791000000.0,USD,790000000.0,USD
6547,36586,St Paul's CLO II,2013.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,400000000.0,EUR,400000000.0,EUR
6547,36586,St Paul's CLO II,2013.0,Western Europe,Diversified,Mezzanine / Debt,400000000.0,EUR,400000000.0,EUR
6547,36587,St Paul's CLO III,2013.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,550000000.0,EUR,550000000.0,EUR
6547,36587,St Paul's CLO III,2013.0,Western Europe,Diversified,Mezzanine / Debt,550000000.0,EUR,550000000.0,EUR
6547,36590,St Paul's CLO VI,2016.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,413000000.0,EUR,413000000.0,EUR
6547,36590,St Paul's CLO VI,2016.0,Western Europe,Diversified,Mezzanine / Debt,413000000.0,EUR,413000000.0,EUR
6547,36591,St Paul's CLO V,2014.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,361000000.0,EUR,361000000.0,EUR
6547,36591,St Paul's CLO V,2014.0,Western Europe,Diversified,Mezzanine / Debt,361000000.0,EUR,361000000.0,EUR
6547,36592,St Paul's CLO I,2011.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,300000000.0,EUR,300000000.0,EUR
6547,36592,St Paul's CLO I,2011.0,Western Europe,Diversified,Mezzanine / Debt,300000000.0,EUR,300000000.0,EUR
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,Business Services,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,Consumer Goods,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,Financial Services,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,Healthcare,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,Other,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,Retail,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,TMT,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,Asia-Pacific,Transport,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,Business Services,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,Consumer Goods,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,Financial Services,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,Healthcare,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,Other,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,Retail,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,TMT,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,39499,ICG Australia Senior Loan Fund (open-ended),2017.0,North America,Transport,Mezzanine / Debt,504000000.0,AUD,1500000000.0,AUD
6547,31715,ICG North American Private Debt Fund,2014.0,North America,Diversified,Mezzanine / Debt,1350000000.0,USD,0.0,USD
6547,32779,ICG Europe Fund VI,2015.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,3000000000.0,EUR,2500000000.0,EUR
6547,32779,ICG Europe Fund VI,2015.0,Western Europe,Diversified,Mezzanine / Debt,3000000000.0,EUR,2500000000.0,EUR
6547,32780,ICG Senior Debt Partners Fund II,2014.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,3000000000.0,EUR,3000000000.0,EUR
6547,32780,ICG Senior Debt Partners Fund II,2014.0,Western Europe,Diversified,Mezzanine / Debt,3000000000.0,EUR,3000000000.0,EUR
6547,35359,ICG Strategic Secondaries Carbon Fund,2014.0,North America,Energy / Oil & Gas,Secondaries,279000000.0,USD,0.0,USD
6547,35774,ICG Strategic Secondaries Fund II,2016.0,North America,Diversified,Secondaries,1066000000.0,USD,1000000000.0,USD
6547,35774,ICG Strategic Secondaries Fund II,2016.0,Western Europe,Diversified,Secondaries,1066000000.0,USD,1000000000.0,USD
6547,36585,St Paul's CLO IV,2014.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,435000000.0,EUR,435000000.0,EUR
6547,36585,St Paul's CLO IV,2014.0,Western Europe,Diversified,Mezzanine / Debt,435000000.0,EUR,435000000.0,EUR
6547,15798,ICG Mezzanine Fund 2000,2000.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,307500000.0,EUR,0.0,EUR
6547,15798,ICG Mezzanine Fund 2000,2000.0,Western Europe,Diversified,Mezzanine / Debt,307500000.0,EUR,0.0,EUR
6547,16102,ICG Mezzanine Fund 2003,2003.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,668000000.0,EUR,0.0,EUR
6547,16102,ICG Mezzanine Fund 2003,2003.0,Western Europe,Diversified,Mezzanine / Debt,668000000.0,EUR,0.0,EUR
6547,23859,ICG Recovery Fund 2008,2010.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,843000000.0,EUR,750000000.0,EUR
6547,23859,ICG Recovery Fund 2008,2010.0,Western Europe,Diversified,Mezzanine / Debt,843000000.0,EUR,750000000.0,EUR
6547,27195,AUB-ICG Mezzanine Fund,2003.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
6547,27195,AUB-ICG Mezzanine Fund,2003.0,Western Europe,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
6547,29145,ICG Senior Debt Partners Fund,2013.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,1700000000.0,EUR,1000000000.0,EUR
6547,29145,ICG Senior Debt Partners Fund,2013.0,Western Europe,Diversified,Mezzanine / Debt,1700000000.0,EUR,1000000000.0,EUR
6547,30671,ICG Asia Pacific Fund III,2014.0,Asia-Pacific,Diversified,Mezzanine / Debt,691000000.0,USD,1000000000.0,USD
16907,53474,Cordillera C-Band Co-Investment,2020.0,North America,Diversified,Fund of Funds / Co-Investment,10460000.0,USD,10460000.0,USD
16907,53686,Cordillera Spectrum Co-Investment,2016.0,North America,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
16907,57260,Cordillera GSC Co-Investment,2021.0,North America,Diversified,Fund of Funds / Co-Investment,17890000.0,USD,17890000.0,USD
16907,57311,Cordillera ECP Co-Investment,2021.0,North America,Diversified,Fund of Funds / Co-Investment,27620000.0,USD,27620000.0,USD
16907,39744,Cordillera Primary Wave Co-Investment Fund,2017.0,North America,TMT,Fund of Funds / Co-Investment,7750000.0,USD,0.0,USD
16907,40566,Cordillera Crystallex Co-Investment Fund II,2017.0,North America,Diversified,Fund of Funds / Co-Investment,10530000.0,USD,0.0,USD
16907,43743,Cordillera Investment Fund II,2018.0,North America,Diversified,Fund of Funds / Co-Investment,362000000.0,USD,0.0,USD
16907,44078,Cordillera Environmental Assets Co-Investment,2018.0,North America,Natural Resources,Fund of Funds / Co-Investment,12320000.0,USD,12320000.0,USD
16907,49719,Cordillera Royalty & Income Fund,2020.0,North America,Diversified,Mezzanine / Debt,60200000.0,USD,0.0,USD
16907,50867,Cordillera Media & IP Co-Investment II,2020.0,North America,TMT,Fund of Funds / Co-Investment,18240000.0,USD,18240000.0,USD
16907,34757,Cordillera Investment Fund I,2015.0,North America,Diversified,Fund of Funds / Co-Investment,197000000.0,USD,0.0,USD
16907,37139,Cordillera Crystallex Co-Investment Fund,2016.0,North America,Diversified,Fund of Funds / Co-Investment,21970000.0,USD,0.0,USD
16907,39695,Cordillera Suntex Co-Investment Fund,2017.0,North America,Diversified,Fund of Funds / Co-Investment,14100000.0,USD,0.0,USD
12929,23664,Round13 Venture Fund II,2018.0,North America,TMT,Venture Capital / Growth Equity,125000000.0,CAD,0.0,CAD
12929,45186,Round13 Capital Founder Fund I,2016.0,North America,TMT,Venture Capital / Growth Equity,100000000.0,CAD,0.0,CAD
12929,49720,Round13 Growth,2020.0,North America,Healthcare,Venture Capital / Growth Equity,100000000.0,CAD,0.0,CAD
12929,49720,Round13 Growth,2020.0,North America,TMT,Venture Capital / Growth Equity,100000000.0,CAD,0.0,CAD
20522,49743,Hunniwell Lake Healthcare Fund I,2020.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,10000000.0,USD,50000000.0,USD
20522,49743,Hunniwell Lake Healthcare Fund I,2020.0,North America,Healthcare,Venture Capital / Growth Equity,10000000.0,USD,50000000.0,USD
20522,49743,Hunniwell Lake Healthcare Fund I,2020.0,North America,TMT,Venture Capital / Growth Equity,10000000.0,USD,50000000.0,USD
20522,52537,Hunniwell Lake Ventures Medical Device Fund I,2020.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,4000000.0,USD,100000000.0,USD
20522,52537,Hunniwell Lake Ventures Medical Device Fund I,2020.0,North America,Healthcare,Venture Capital / Growth Equity,4000000.0,USD,100000000.0,USD
20522,52537,Hunniwell Lake Ventures Medical Device Fund I,2020.0,North America,TMT,Venture Capital / Growth Equity,4000000.0,USD,100000000.0,USD
19873,47009,Ericsenz-K2 Global Unicorn Fund,2019.0,Asia-Pacific,TMT,Buyout / Corporate Private Equity,0.0,MYR,20000000.0,MYR
19873,47009,Ericsenz-K2 Global Unicorn Fund,2019.0,North America,TMT,Buyout / Corporate Private Equity,0.0,MYR,20000000.0,MYR
19873,49754,Ericsenz-K2 Global Unicorn Fund II,2019.0,Asia-Pacific,TMT,Buyout / Corporate Private Equity,0.0,MYR,0.0,MYR
19873,49754,Ericsenz-K2 Global Unicorn Fund II,2019.0,North America,TMT,Buyout / Corporate Private Equity,0.0,MYR,0.0,MYR
15318,30774,North Coast Venture Fund,2014.0,North America,TMT,Venture Capital / Growth Equity,7720000.0,USD,20000000.0,USD
15318,49760,North Coast Venture Fund II,2019.0,North America,TMT,Venture Capital / Growth Equity,3750000.0,USD,0.0,USD
15318,49761,North Coast Angel Fund IV,2019.0,North America,TMT,Venture Capital / Growth Equity,2000000.0,USD,0.0,USD
18664,40482,Active Capital I,2017.0,North America,Business Services,Venture Capital / Growth Equity,21420000.0,USD,21420000.0,USD
18664,40482,Active Capital I,2017.0,North America,TMT,Venture Capital / Growth Equity,21420000.0,USD,21420000.0,USD
18664,49765,Active Capital II,2020.0,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,25000000.0,USD
18664,49765,Active Capital II,2020.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,25000000.0,USD
18664,61063,Active Capital Fund Extension,2022.0,North America,Business Services,Venture Capital / Growth Equity,11050000.0,USD,25000000.0,USD
18664,61063,Active Capital Fund Extension,2022.0,North America,TMT,Venture Capital / Growth Equity,11050000.0,USD,25000000.0,USD
12574,21408,OHA European Strategic Credit Fund,2011.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,1350000000.0,USD,750000000.0,USD
12574,21408,OHA European Strategic Credit Fund,2011.0,Western Europe,Diversified,Mezzanine / Debt,1350000000.0,USD,750000000.0,USD
12574,21409,OHA Strategic Credit Fund,2008.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,1130000000.0,USD,750000000.0,USD
12574,21409,OHA Strategic Credit Fund,2008.0,Western Europe,Diversified,Mezzanine / Debt,1130000000.0,USD,750000000.0,USD
12574,21410,Oak Hill Special Opportunities Fund,2003.0,North America,Diversified,Distressed / Turnaround,500000000.0,USD,0.0,USD
12574,33770,Indiana State Retirement Oak Hill Advisor Separate Account,2015.0,North America,Diversified,Mezzanine / Debt,250000000.0,USD,250000000.0,USD
12574,36007,OHA Strategic Credit Fund II,2016.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,2700000000.0,USD,2000000000.0,USD
12574,36007,OHA Strategic Credit Fund II,2016.0,North America,Diversified,Mezzanine / Debt,2700000000.0,USD,2000000000.0,USD
12574,36007,OHA Strategic Credit Fund II,2016.0,Western Europe,Diversified,Mezzanine / Debt,2700000000.0,USD,2000000000.0,USD
12574,59341,Oak Hill Diversified Credit,2020.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,59845,OHA Credit Solutions Fund II,2021.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,1150000000.0,USD,2000000000.0,USD
12574,59845,OHA Credit Solutions Fund II,2021.0,North America,Diversified,Mezzanine / Debt,1150000000.0,USD,2000000000.0,USD
12574,59845,OHA Credit Solutions Fund II,2021.0,Western Europe,Diversified,Mezzanine / Debt,1150000000.0,USD,2000000000.0,USD
12574,59848,OHA Senior Private Lending Fund,2021.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,59849,OHA CA Customized Credit Fund,2021.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,61147,OHA Strategic Credit Fund III,2022.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,61147,OHA Strategic Credit Fund III,2022.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,61147,OHA Strategic Credit Fund III,2022.0,Western Europe,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,52307,OHA Structured Products Fund II,2020.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,146670000.0,USD,0.0,USD
12574,52307,OHA Structured Products Fund II,2020.0,North America,Diversified,Mezzanine / Debt,146670000.0,USD,0.0,USD
12574,52307,OHA Structured Products Fund II,2020.0,Western Europe,Diversified,Mezzanine / Debt,146670000.0,USD,0.0,USD
12574,52648,OHA Dynamic Credit ORCA Fund,2020.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,53176,OHA TKY Customized Credit Fund II,2020.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,56772,OHA Credit Opportunities CA,2021.0,North America,Diversified,Mezzanine / Debt,176750000.0,USD,176750000.0,USD
12574,57091,OHA CLO Enhanced Equity Fund II,2021.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,48848,OHA Artesian Customized Credit Fund I,2019.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,48942,OHA Delaware Customized Credit Fund,2018.0,North America,Diversified,Mezzanine / Debt,575000000.0,USD,0.0,USD
12574,49767,OHA Black Bear Fund,2020.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,51147,OHA Tactical Investment Fund,2020.0,North America,Diversified,Mezzanine / Debt,0.0,USD,2500000000.0,USD
12574,51721,OHA SA Customized Credit Fund,2020.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,37312,OHA CLO Opportunities Fund,2016.0,North America,Diversified,Mezzanine / Debt,0.0,USD,400000000.0,USD
12574,40715,OHA CLO Strategies Fund,2016.0,North America,Diversified,Mezzanine / Debt,349280000.0,USD,0.0,USD
12574,44970,OHA Credit Origination Vehicle I,2019.0,North America,Diversified,Mezzanine / Debt,0.0,USD,0.0,USD
12574,45438,OHA CLO Enhanced Equity Fund,2017.0,North America,Diversified,Mezzanine / Debt,386000000.0,USD,386000000.0,USD
12574,46352,OHA Credit Solutions Fund,2017.0,Central/Eastern Europe,Diversified,Mezzanine / Debt,850000000.0,USD,1000000000.0,USD
12574,46352,OHA Credit Solutions Fund,2017.0,North America,Diversified,Mezzanine / Debt,850000000.0,USD,1000000000.0,USD
12574,46352,OHA Credit Solutions Fund,2017.0,Western Europe,Diversified,Mezzanine / Debt,850000000.0,USD,1000000000.0,USD
20536,49769,&VEST Domestic Fund II,2020.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
16597,33589,Finistere Ventures II,2015.0,Asia-Pacific,Agribusiness,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Asia-Pacific,Biotech / Life Science,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Asia-Pacific,Consumer Goods,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Asia-Pacific,TMT,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Central/Eastern Europe,Agribusiness,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Central/Eastern Europe,Consumer Goods,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Latin America,Agribusiness,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Latin America,Biotech / Life Science,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Latin America,Consumer Goods,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Latin America,TMT,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Middle East/Africa,Agribusiness,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Middle East/Africa,Biotech / Life Science,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Middle East/Africa,Consumer Goods,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Middle East/Africa,TMT,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,North America,Agribusiness,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,North America,Consumer Goods,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,North America,TMT,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Western Europe,Agribusiness,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Western Europe,Consumer Goods,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,33589,Finistere Ventures II,2015.0,Western Europe,TMT,Venture Capital / Growth Equity,113000000.0,USD,200000000.0,USD
16597,36779,The Radicle Fund,2016.0,Asia-Pacific,Agribusiness,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Asia-Pacific,Biotech / Life Science,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Central/Eastern Europe,Agribusiness,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Latin America,Agribusiness,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Latin America,Biotech / Life Science,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Middle East/Africa,Agribusiness,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Middle East/Africa,Biotech / Life Science,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,North America,Agribusiness,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Western Europe,Agribusiness,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,36779,The Radicle Fund,2016.0,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,6000000.0,USD,15000000.0,USD
16597,40651,Ireland Agtech Fund,2017.0,Western Europe,Agribusiness,Venture Capital / Growth Equity,20000000.0,EUR,20000000.0,EUR
16597,40651,Ireland Agtech Fund,2017.0,Western Europe,Consumer Goods,Venture Capital / Growth Equity,20000000.0,EUR,20000000.0,EUR
16597,40651,Ireland Agtech Fund,2017.0,Western Europe,TMT,Venture Capital / Growth Equity,20000000.0,EUR,20000000.0,EUR
16597,49775,Finistere Ventures III,2020.0,Asia-Pacific,Agribusiness,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Asia-Pacific,Biotech / Life Science,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Asia-Pacific,Consumer Goods,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Asia-Pacific,TMT,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Central/Eastern Europe,Agribusiness,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Central/Eastern Europe,Consumer Goods,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Central/Eastern Europe,TMT,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Latin America,Agribusiness,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Latin America,Biotech / Life Science,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Latin America,Consumer Goods,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Latin America,TMT,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Middle East/Africa,Agribusiness,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Middle East/Africa,Biotech / Life Science,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Middle East/Africa,Consumer Goods,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Middle East/Africa,TMT,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,North America,Agribusiness,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,North America,Consumer Goods,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,North America,TMT,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Western Europe,Agribusiness,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Western Europe,Consumer Goods,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,49775,Finistere Ventures III,2020.0,Western Europe,TMT,Venture Capital / Growth Equity,65000000.0,USD,250000000.0,USD
16597,55759,Finistere Aotearoa Fund,2021.0,Asia-Pacific,Agribusiness,Venture Capital / Growth Equity,0.0,USD,42000000.0,USD
16597,55759,Finistere Aotearoa Fund,2021.0,Asia-Pacific,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,42000000.0,USD
18228,38712,122 West Ventures,2017.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,10000000.0,USD
18228,49776,122 West Ventures II,2020.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,35000000.0,USD
20549,49781,Footbridge Partners II,2020.0,North America,Diversified,Fund of Funds / Co-Investment,33930000.0,USD,0.0,USD
20549,54619,Footbridge Partners I,2013.0,North America,Diversified,Fund of Funds / Co-Investment,9880000.0,USD,9880000.0,USD
20560,49793,Cobro Ventures Opportunity Fund,2020.0,North America,Biotech / Life Science,Venture Capital / Growth Equity,0.0,USD,0.0,USD
20560,49793,Cobro Ventures Opportunity Fund,2020.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
6350,904,Abbott Capital Private Equity Investors 2011,2011.0,North America,Diversified,Fund of Funds / Co-Investment,100800000.0,USD,150000000.0,USD
6350,3704,Abbott Capital Private Equity Investors 2012,2012.0,North America,Diversified,Fund of Funds / Co-Investment,91100000.0,USD,150000000.0,USD
6350,6367,Abbott Capital Private Equity Fund V,2005.0,North America,Diversified,Fund of Funds / Co-Investment,858100000.0,USD,750000000.0,USD
6350,6367,Abbott Capital Private Equity Fund V,2005.0,Western Europe,Diversified,Fund of Funds / Co-Investment,858100000.0,USD,750000000.0,USD
6350,8083,Abbott Capital Private Equity Fund III,1999.0,North America,Diversified,Fund of Funds / Co-Investment,475800000.0,USD,750000000.0,USD
6350,8083,Abbott Capital Private Equity Fund III,1999.0,Western Europe,Diversified,Fund of Funds / Co-Investment,475800000.0,USD,750000000.0,USD
6350,8084,Abbott Capital Private Equity Fund IV,2001.0,North America,Diversified,Fund of Funds / Co-Investment,730500000.0,USD,500000000.0,USD
6350,8084,Abbott Capital Private Equity Fund IV,2001.0,Western Europe,Diversified,Fund of Funds / Co-Investment,730500000.0,USD,500000000.0,USD
6350,8253,Abbott Select Buyouts Fund,2004.0,North America,Diversified,Buyout / Corporate Private Equity,151500000.0,USD,150000000.0,USD
6350,59959,AB Energy Opportunity Fund II,2018.0,North America,Diversified,Fund of Funds / Co-Investment,137780000.0,USD,0.0,USD
6350,60654,Abbott Capital Private Equity Investors 2022,2022.0,North America,Diversified,Fund of Funds / Co-Investment,56400000.0,USD,0.0,USD
