fund_id,fund_name,fund_manager,open_date,strategy,region,vintage_year,target_size,currency,sector
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6, Growth Equity,Central,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6, Growth Equity,Eastern Europe ,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital , Asia-Pacific ,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital , Latin America ,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital , Middle East,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital , North America ,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital , Western Europe,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital ,Africa ,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital ,Central,2020,100000000.0,USD,TMT
51240,OurCrowd Pandemic Innovation Fund,OurCrowd,2020-6,Venture Capital ,Eastern Europe ,2020,100000000.0,USD,TMT
51256,Corner Ventures DAG Fund I,Corner Ventures,2019-9, Growth Equity,North America,2020,25000000.0,USD,TMT
51256,Corner Ventures DAG Fund I,Corner Ventures,2019-9,Venture Capital ,North America,2020,25000000.0,USD,TMT
51276,Ethos Fund I,ethos,2020-6, Growth Equity,North America,2020,,,Diversified
51276,Ethos Fund I,ethos,2020-6,Venture Capital ,North America,2020,,,Diversified
51290,Union Lake Iron Partners,Union Lake Auto Partners,2019-5, Corporate Private Equity,North America,2019,,,Transport
51290,Union Lake Iron Partners,Union Lake Auto Partners,2019-5,Buyout ,North America,2019,,,Transport
51292,Union Lake Max Investments,Union Lake Auto Partners,2019-6, Corporate Private Equity,North America,2019,,,Transport
51292,Union Lake Max Investments,Union Lake Auto Partners,2019-6,Buyout ,North America,2019,,,Transport
51301,Giant Ventures NY,Giant Ventures,2020-6, Growth Equity, Western Europe,2020,,,Diversified
51301,Giant Ventures NY,Giant Ventures,2020-6, Growth Equity,North America ,2020,,,Diversified
51301,Giant Ventures NY,Giant Ventures,2020-6,Venture Capital , Western Europe,2020,,,Diversified
51301,Giant Ventures NY,Giant Ventures,2020-6,Venture Capital ,North America ,2020,,,Diversified
51302,Owl Rock Capital Corp III,Blue Owl Capital,2020-6, Debt,North America,2020,2500000000.0,USD,Diversified
51302,Owl Rock Capital Corp III,Blue Owl Capital,2020-6,Mezzanine ,North America,2020,2500000000.0,USD,Diversified
51305,TIFF Sustainable Equity Fund,TIFF Investment Management,2020-6, Co-Investment,North America,2020,,,Diversified
51305,TIFF Sustainable Equity Fund,TIFF Investment Management,2020-6,Fund of Funds ,North America,2020,,,Diversified
51308,iCapital-Cross Ocean GCD Access Fund,iCapital Network,2020-6, Corporate Private Equity,North America,2020,,,Diversified
51308,iCapital-Cross Ocean GCD Access Fund,iCapital Network,2020-6,Buyout ,North America,2020,,,Diversified
51309,iCapital HarbourVest Dover Street X,iCapital Network,2020-6, Corporate Private Equity,North America,2020,,,Diversified
51309,iCapital HarbourVest Dover Street X,iCapital Network,2020-6,Buyout ,North America,2020,,,Diversified
51310,iCapital - Ares COF VI Access Fund,iCapital Network,2020-6, Corporate Private Equity,North America,2020,,,Diversified
51310,iCapital - Ares COF VI Access Fund,iCapital Network,2020-6,Buyout ,North America,2020,,,Diversified
51311,Sixth Street Fundamental Strategies Partners,Sixth Street,2020-4, Debt,North America,2020,2000000000.0,USD,Diversified
51311,Sixth Street Fundamental Strategies Partners,Sixth Street,2020-4,Mezzanine ,North America,2020,2000000000.0,USD,Diversified
51320,Core Senior Lending Fund II,HPS Investment Partners,2020-6, Debt, Western Europe,2020,,,Diversified
51320,Core Senior Lending Fund II,HPS Investment Partners,2020-6, Debt,North America ,2020,,,Diversified
51320,Core Senior Lending Fund II,HPS Investment Partners,2020-6,Mezzanine , Western Europe,2020,,,Diversified
51320,Core Senior Lending Fund II,HPS Investment Partners,2020-6,Mezzanine ,North America ,2020,,,Diversified
51321,Turning Rock Co-Investment Fund III,Turning Rock Partners,2020-6, Co-Investment,North America,2020,,,Financial Services
51321,Turning Rock Co-Investment Fund III,Turning Rock Partners,2020-6,Fund of Funds ,North America,2020,,,Financial Services
51322,VTC Innovation Fund II,Middleland Capital,2020-6, Growth Equity, Middle East,2020,25000000.0,USD,TMT 
51322,VTC Innovation Fund II,Middleland Capital,2020-6, Growth Equity, Middle East,2020,25000000.0,USD, Agribusiness
51322,VTC Innovation Fund II,Middleland Capital,2020-6, Growth Equity,Africa,2020,25000000.0,USD,TMT 
51322,VTC Innovation Fund II,Middleland Capital,2020-6, Growth Equity,Africa,2020,25000000.0,USD, Agribusiness
51322,VTC Innovation Fund II,Middleland Capital,2020-6, Growth Equity,North America ,2020,25000000.0,USD,TMT 
51322,VTC Innovation Fund II,Middleland Capital,2020-6, Growth Equity,North America ,2020,25000000.0,USD, Agribusiness
51322,VTC Innovation Fund II,Middleland Capital,2020-6,Venture Capital , Middle East,2020,25000000.0,USD,TMT 
51322,VTC Innovation Fund II,Middleland Capital,2020-6,Venture Capital , Middle East,2020,25000000.0,USD, Agribusiness
51322,VTC Innovation Fund II,Middleland Capital,2020-6,Venture Capital ,Africa,2020,25000000.0,USD,TMT 
51322,VTC Innovation Fund II,Middleland Capital,2020-6,Venture Capital ,Africa,2020,25000000.0,USD, Agribusiness
51322,VTC Innovation Fund II,Middleland Capital,2020-6,Venture Capital ,North America ,2020,25000000.0,USD,TMT 
51322,VTC Innovation Fund II,Middleland Capital,2020-6,Venture Capital ,North America ,2020,25000000.0,USD, Agribusiness
51323,Waterline Ventures III,Waterline Ventures,2020-6, Growth Equity,North America,2020,,,Healthcare 
51323,Waterline Ventures III,Waterline Ventures,2020-6, Growth Equity,North America,2020,,, TMT
51323,Waterline Ventures III,Waterline Ventures,2020-6,Venture Capital ,North America,2020,,,Healthcare 
51323,Waterline Ventures III,Waterline Ventures,2020-6,Venture Capital ,North America,2020,,, TMT
51345,MGG Rated Debt Fund,MGG Investment Group,2020-6, Debt,North America,2020,,,Diversified
51345,MGG Rated Debt Fund,MGG Investment Group,2020-6,Mezzanine ,North America,2020,,,Diversified
51346,Hudson Transport 2020 Aviation Recovery Fund,Hudson Structured Capital Management,2020-6, Corporate Private Equity,North America,2020,,,Transport
51346,Hudson Transport 2020 Aviation Recovery Fund,Hudson Structured Capital Management,2020-6,Buyout ,North America,2020,,,Transport
51347,UnionRock Energy Fund II,UnionRock Partners,2020-6, Corporate Private Equity,North America,2020,,,Energy 
51347,UnionRock Energy Fund II,UnionRock Partners,2020-6, Corporate Private Equity,North America,2020,,, Oil & Gas
51347,UnionRock Energy Fund II,UnionRock Partners,2020-6,Buyout ,North America,2020,,,Energy 
51347,UnionRock Energy Fund II,UnionRock Partners,2020-6,Buyout ,North America,2020,,, Oil & Gas
51348,Ashbridge Transformational Secondaries Fund II,Morgan Stanley Alternative Investment Partners,2020-3,Secondaries,North America,2020,3500000000.0,USD,Diversified
51351,Blackstone Bodyguard Partners,Blackstone,2020-6, Corporate Private Equity,North America,2020,,,Diversified
51351,Blackstone Bodyguard Partners,Blackstone,2020-6,Buyout ,North America,2020,,,Diversified
51353,RH Capital Fund II,Rhia Ventures,2020-6, Growth Equity,North America,2020,,,Healthcare
51353,RH Capital Fund II,Rhia Ventures,2020-6,Venture Capital ,North America,2020,,,Healthcare
51367,Oaktree Phoenix Investment Fund,Oaktree Capital Management,2020-6, Debt,North America,2020,,,Diversified
51367,Oaktree Phoenix Investment Fund,Oaktree Capital Management,2020-6,Mezzanine ,North America,2020,,,Diversified
51368,CompanyFirst Capital Fund I,CompanyFirst Capital,2019-6, Growth Equity,North America,2019,50000000.0,USD,Consumer Goods
51368,CompanyFirst Capital Fund I,CompanyFirst Capital,2019-6,Venture Capital ,North America,2019,50000000.0,USD,Consumer Goods
51369,Amberstone Ventures Fund I,Amberstone Ventures,2020-6, Growth Equity,North America,2020,60000000.0,USD,Consumer Goods
51369,Amberstone Ventures Fund I,Amberstone Ventures,2020-6,Venture Capital ,North America,2020,60000000.0,USD,Consumer Goods
51375,Periphas Kanga Holdings,Periphas Capital,2020-6, Corporate Private Equity,North America,2020,,,Consumer Goods 
51375,Periphas Kanga Holdings,Periphas Capital,2020-6, Corporate Private Equity,North America,2020,,, Industrials 
51375,Periphas Kanga Holdings,Periphas Capital,2020-6, Corporate Private Equity,North America,2020,,, Business Services 
51375,Periphas Kanga Holdings,Periphas Capital,2020-6, Corporate Private Equity,North America,2020,,, TMT
51375,Periphas Kanga Holdings,Periphas Capital,2020-6,Buyout ,North America,2020,,,Consumer Goods 
51375,Periphas Kanga Holdings,Periphas Capital,2020-6,Buyout ,North America,2020,,, Industrials 
51375,Periphas Kanga Holdings,Periphas Capital,2020-6,Buyout ,North America,2020,,, Business Services 
51375,Periphas Kanga Holdings,Periphas Capital,2020-6,Buyout ,North America,2020,,, TMT
51407,Sortis Rescue Fund,Sortis,2020-6, Turnaround,North America,2020,50000000.0,USD,Consumer Goods 
51407,Sortis Rescue Fund,Sortis,2020-6, Turnaround,North America,2020,50000000.0,USD, Retail
51407,Sortis Rescue Fund,Sortis,2020-6,Distressed ,North America,2020,50000000.0,USD,Consumer Goods 
51407,Sortis Rescue Fund,Sortis,2020-6,Distressed ,North America,2020,50000000.0,USD, Retail
51416,Twenty Two Ventures Fund III,Twenty Two Ventures,2020-6, Growth Equity,North America,2020,5000000.0,USD,Diversified
51416,Twenty Two Ventures Fund III,Twenty Two Ventures,2020-6,Venture Capital ,North America,2020,5000000.0,USD,Diversified
51421,VVC Veterans Fund I,Veteran Ventures Capital,2020-1, Growth Equity,North America,2020,20000000.0,USD,Diversified
51421,VVC Veterans Fund I,Veteran Ventures Capital,2020-1,Venture Capital ,North America,2020,20000000.0,USD,Diversified
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6, Corporate Private Equity, Asia-Pacific ,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6, Corporate Private Equity, Central,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6, Corporate Private Equity, Western Europe ,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6, Corporate Private Equity,Eastern Europe,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6, Corporate Private Equity,North America ,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6,Buyout , Asia-Pacific ,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6,Buyout , Central,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6,Buyout , Western Europe ,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6,Buyout ,Eastern Europe,2020,100000000.0,EUR,Healthcare
51424,BlackRock Apo Global Healthcare Private Equity Fund,BlackRock,2020-6,Buyout ,North America ,2020,100000000.0,EUR,Healthcare
51427,Endicott Growth Equity Partners,Endicott Growth Equity Partners,2019-7, Growth Equity,North America,2019,,,Business Services 
51427,Endicott Growth Equity Partners,Endicott Growth Equity Partners,2019-7, Growth Equity,North America,2019,,, TMT
51427,Endicott Growth Equity Partners,Endicott Growth Equity Partners,2019-7,Venture Capital ,North America,2019,,,Business Services 
51427,Endicott Growth Equity Partners,Endicott Growth Equity Partners,2019-7,Venture Capital ,North America,2019,,, TMT
51433,Evergreen Ventures Technology Fund,Evergreen Gavekal,2020-6, Growth Equity,North America,2020,,,TMT
51433,Evergreen Ventures Technology Fund,Evergreen Gavekal,2020-6,Venture Capital ,North America,2020,,,TMT
51434,Green Egg Ventures Fund II,Green Egg Ventures,2020-5, Growth Equity,North America,2020,,,TMT
51434,Green Egg Ventures Fund II,Green Egg Ventures,2020-5,Venture Capital ,North America,2020,,,TMT
51436,Good Growth Capital Fund II,Good Growth Capital,2020-6, Growth Equity,North America,2020,100000000.0,USD,TMT
51436,Good Growth Capital Fund II,Good Growth Capital,2020-6,Venture Capital ,North America,2020,100000000.0,USD,TMT
51440,Karmel Capital Founders Fund III,Karmel Capital,2020-6, Corporate Private Equity,North America,2020,115000000.0,USD,TMT
51440,Karmel Capital Founders Fund III,Karmel Capital,2020-6,Buyout ,North America,2020,115000000.0,USD,TMT
51456,Castle Island Ventures II,Castle Island Ventures,2020-6, Growth Equity,North America,2020,,,Financial Services 
51456,Castle Island Ventures II,Castle Island Ventures,2020-6, Growth Equity,North America,2020,,, TMT
51456,Castle Island Ventures II,Castle Island Ventures,2020-6,Venture Capital ,North America,2020,,,Financial Services 
51456,Castle Island Ventures II,Castle Island Ventures,2020-6,Venture Capital ,North America,2020,,, TMT
51457,SOSV IndieBio NY,SOSV,2020-6, Growth Equity,North America,2020,,,TMT
51457,SOSV IndieBio NY,SOSV,2020-6,Venture Capital ,North America,2020,,,TMT
51461,CIFC CLO Opportunity Fund IV,CIFC,2020-6, Debt,North America,2020,,,Diversified
51461,CIFC CLO Opportunity Fund IV,CIFC,2020-6,Mezzanine ,North America,2020,,,Diversified
51463,Middle Market Buyout & Credit Select Fund,iCapital Network,2019-7, Debt,North America,2019,,,Diversified
51463,Middle Market Buyout & Credit Select Fund,iCapital Network,2019-7,Mezzanine ,North America,2019,,,Diversified
51464,Accolade Partners Growth II,Accolade Partners,2020-6, Growth Equity,North America,2020,,,Healthcare 
51464,Accolade Partners Growth II,Accolade Partners,2020-6, Growth Equity,North America,2020,,, TMT
51464,Accolade Partners Growth II,Accolade Partners,2020-6,Venture Capital ,North America,2020,,,Healthcare 
51464,Accolade Partners Growth II,Accolade Partners,2020-6,Venture Capital ,North America,2020,,, TMT
51465,Upfront VII,Upfront Ventures,2020-6, Growth Equity,North America,2020,280000000.0,USD,Financial Services 
51465,Upfront VII,Upfront Ventures,2020-6, Growth Equity,North America,2020,280000000.0,USD, TMT 
51465,Upfront VII,Upfront Ventures,2020-6, Growth Equity,North America,2020,280000000.0,USD, Diversified
51465,Upfront VII,Upfront Ventures,2020-6,Venture Capital ,North America,2020,280000000.0,USD,Financial Services 
51465,Upfront VII,Upfront Ventures,2020-6,Venture Capital ,North America,2020,280000000.0,USD, TMT 
51465,Upfront VII,Upfront Ventures,2020-6,Venture Capital ,North America,2020,280000000.0,USD, Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment, Asia-Pacific,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment, Latin America ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment, Middle East,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment, North America ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment, Western Europe ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment,Africa ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment,Central,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3, Co-Investment,Eastern Europe ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds , Asia-Pacific,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds , Latin America ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds , Middle East,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds , North America ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds , Western Europe ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds ,Africa ,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds ,Central,2020,,,Diversified
51472,FEG Private Opportunities Fund V,Fund Evaluation Group,2020-3,Fund of Funds ,Eastern Europe ,2020,,,Diversified
51479,Durational Everest,Durational Capital Management,2019-0, Corporate Private Equity,North America,2020,,,Consumer Goods
51479,Durational Everest,Durational Capital Management,2019-0,Buyout ,North America,2020,,,Consumer Goods
51480,Polaris Healthcare Technology Opportunities Fund,Polaris Partners,2020-6, Growth Equity,North America,2020,100000000.0,USD,Biotech 
51480,Polaris Healthcare Technology Opportunities Fund,Polaris Partners,2020-6, Growth Equity,North America,2020,100000000.0,USD, Life Science 
51480,Polaris Healthcare Technology Opportunities Fund,Polaris Partners,2020-6, Growth Equity,North America,2020,100000000.0,USD, TMT
51480,Polaris Healthcare Technology Opportunities Fund,Polaris Partners,2020-6,Venture Capital ,North America,2020,100000000.0,USD,Biotech 
51480,Polaris Healthcare Technology Opportunities Fund,Polaris Partners,2020-6,Venture Capital ,North America,2020,100000000.0,USD, Life Science 
51480,Polaris Healthcare Technology Opportunities Fund,Polaris Partners,2020-6,Venture Capital ,North America,2020,100000000.0,USD, TMT
51482,Capital Z Partners (Fidelis),Capital Z Partners,2020-6, Corporate Private Equity, North America,2020,,,Financial Services
51482,Capital Z Partners (Fidelis),Capital Z Partners,2020-6, Corporate Private Equity,Western Europe ,2020,,,Financial Services
51482,Capital Z Partners (Fidelis),Capital Z Partners,2020-6,Buyout , North America,2020,,,Financial Services
51482,Capital Z Partners (Fidelis),Capital Z Partners,2020-6,Buyout ,Western Europe ,2020,,,Financial Services
51486,RC Rio,Recurring Capital Partners,2020-3, Debt,North America,2020,,,TMT
51486,RC Rio,Recurring Capital Partners,2020-3,Mezzanine ,North America,2020,,,TMT
51493,3L Capital II,3L,2020-6, Growth Equity,North America,2020,400000000.0,USD,Consumer Goods 
51493,3L Capital II,3L,2020-6, Growth Equity,North America,2020,400000000.0,USD, TMT
51493,3L Capital II,3L,2020-6,Venture Capital ,North America,2020,400000000.0,USD,Consumer Goods 
51493,3L Capital II,3L,2020-6,Venture Capital ,North America,2020,400000000.0,USD, TMT
51494,Kubera Venture Capital Fund I,Kubera Venture Capital,2020-6, Growth Equity,North America,2020,,,TMT
51494,Kubera Venture Capital Fund I,Kubera Venture Capital,2020-6,Venture Capital ,North America,2020,,,TMT
51496,SRP Ventures 2020,Stronghold Resource Partners,2020-6, Corporate Private Equity,North America,2020,,,Energy 
51496,SRP Ventures 2020,Stronghold Resource Partners,2020-6, Corporate Private Equity,North America,2020,,, Oil & Gas 
51496,SRP Ventures 2020,Stronghold Resource Partners,2020-6, Corporate Private Equity,North America,2020,,, Natural Resources
51496,SRP Ventures 2020,Stronghold Resource Partners,2020-6,Buyout ,North America,2020,,,Energy 
51496,SRP Ventures 2020,Stronghold Resource Partners,2020-6,Buyout ,North America,2020,,, Oil & Gas 
51496,SRP Ventures 2020,Stronghold Resource Partners,2020-6,Buyout ,North America,2020,,, Natural Resources
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment, Central,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment, Latin America ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment, Middle East,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment, North America ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment, Western Europe,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment,Africa ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment,Asia-Pacific ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5, Co-Investment,Eastern Europe ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds , Central,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds , Latin America ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds , Middle East,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds , North America ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds , Western Europe,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds ,Africa ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds ,Asia-Pacific ,2020,20000000.0,EUR,Diversified
51500,RWB Direct Return III GmbH & Co. geschlossene Investment-KG,RWB PrivateCapital Emissionshaus AG,2020-5,Fund of Funds ,Eastern Europe ,2020,20000000.0,EUR,Diversified
51510,Tech Square Venture Fund II,Tech Square Ventures,2020-6, Growth Equity,North America,2020,,,TMT
51510,Tech Square Venture Fund II,Tech Square Ventures,2020-6,Venture Capital ,North America,2020,,,TMT
51517,Select Credit Opportunities Fund II,JP Morgan Asset Management,2020-6, Debt,North America,2020,,,Diversified
51517,Select Credit Opportunities Fund II,JP Morgan Asset Management,2020-6,Mezzanine ,North America,2020,,,Diversified
51520,e.ventures Growth III,Headline,2020-6, Growth Equity,North America,2020,300000000.0,USD,TMT
51520,e.ventures Growth III,Headline,2020-6,Venture Capital ,North America,2020,300000000.0,USD,TMT
51533,Klingenstein Fields Venture Fund II,Klingenstein Fields Wealth Advisors,2020-6, Growth Equity,North America,2020,50000000.0,USD,Diversified
51533,Klingenstein Fields Venture Fund II,Klingenstein Fields Wealth Advisors,2020-6,Venture Capital ,North America,2020,50000000.0,USD,Diversified
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6, Debt,North America,2020,1000000000.0,USD,Consumer Goods 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6, Debt,North America,2020,1000000000.0,USD, Energy 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6, Debt,North America,2020,1000000000.0,USD, Oil & Gas 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6, Debt,North America,2020,1000000000.0,USD, Healthcare 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6, Debt,North America,2020,1000000000.0,USD, Industrials 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6, Debt,North America,2020,1000000000.0,USD, Manufacturing 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6, Debt,North America,2020,1000000000.0,USD, Business Services
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6,Mezzanine ,North America,2020,1000000000.0,USD,Consumer Goods 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6,Mezzanine ,North America,2020,1000000000.0,USD, Energy 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6,Mezzanine ,North America,2020,1000000000.0,USD, Oil & Gas 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6,Mezzanine ,North America,2020,1000000000.0,USD, Healthcare 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6,Mezzanine ,North America,2020,1000000000.0,USD, Industrials 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6,Mezzanine ,North America,2020,1000000000.0,USD, Manufacturing 
51536,Harvest Partners Structured Capital Fund III,Harvest Partners,2020-6,Mezzanine ,North America,2020,1000000000.0,USD, Business Services
51538,ICONIQ Strategic Partners V,ICONIQ Capital,2020-6, Growth Equity,North America,2020,,,TMT 
51538,ICONIQ Strategic Partners V,ICONIQ Capital,2020-6, Growth Equity,North America,2020,,, Diversified
51538,ICONIQ Strategic Partners V,ICONIQ Capital,2020-6,Venture Capital ,North America,2020,,,TMT 
51538,ICONIQ Strategic Partners V,ICONIQ Capital,2020-6,Venture Capital ,North America,2020,,, Diversified
51540,RTC Partners Fund III,RTC Partners,2020-6, Corporate Private Equity,North America,2020,,,Healthcare 
51540,RTC Partners Fund III,RTC Partners,2020-6, Corporate Private Equity,North America,2020,,, Business Services
51540,RTC Partners Fund III,RTC Partners,2020-6,Buyout ,North America,2020,,,Healthcare 
51540,RTC Partners Fund III,RTC Partners,2020-6,Buyout ,North America,2020,,, Business Services
51541,Sprott Resource Lending & Opportunities Master,Three Valley Copper,2020-6, Debt,North America,2020,,,Natural Resources 
51541,Sprott Resource Lending & Opportunities Master,Three Valley Copper,2020-6, Debt,North America,2020,,, Agribusiness
51541,Sprott Resource Lending & Opportunities Master,Three Valley Copper,2020-6,Mezzanine ,North America,2020,,,Natural Resources 
51541,Sprott Resource Lending & Opportunities Master,Three Valley Copper,2020-6,Mezzanine ,North America,2020,,, Agribusiness
51550,Cross Ocean GCD Fund I,Cross Ocean Partners,2020-6, Turnaround,North America,2020,,,Diversified
51550,Cross Ocean GCD Fund I,Cross Ocean Partners,2020-6,Distressed ,North America,2020,,,Diversified
51555,Carlyle AIP Secondaries Access VII,The Carlyle Group,2020-5,Secondaries,North America,2020,,,Diversified
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5, Growth Equity, Asia-Pacific,2020,500000000.0,USD,Consumer Goods 
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5, Growth Equity, Asia-Pacific,2020,500000000.0,USD, TMT
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5, Growth Equity,North America ,2020,500000000.0,USD,Consumer Goods 
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5, Growth Equity,North America ,2020,500000000.0,USD, TMT
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5,Venture Capital , Asia-Pacific,2020,500000000.0,USD,Consumer Goods 
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5,Venture Capital , Asia-Pacific,2020,500000000.0,USD, TMT
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5,Venture Capital ,North America ,2020,500000000.0,USD,Consumer Goods 
51557,Redpoint Ventures VIII,Redpoint China Ventures,2020-5,Venture Capital ,North America ,2020,500000000.0,USD, TMT
51558,Horsley Bridge Strategic Fund IV,Horsley Bridge Partners,2020-5, Co-Investment,North America,2020,250000000.0,USD,Diversified
51558,Horsley Bridge Strategic Fund IV,Horsley Bridge Partners,2020-5,Fund of Funds ,North America,2020,250000000.0,USD,Diversified
